,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
11,instruction,180,0,15,195,307,13,0.11553713855743697,0.37261268143621074,0.0870506305288914,0.9696969696969696,0,19,12,0,17,11,0,0,0,0,22,-1.0
12,commissives,196,0,16,212,339,13,0.12296583722994017,0.3627591706539074,0.0942890442890443,0.9444444444444443,0,22,12,0,16,11,0,0,0,0,23,-1.0
13,requests,190,0,16,206,325,13,0.12477199783852362,0.36850079744816583,0.10268065268065268,0.9444444444444443,0,21,13,0,16,13,0,0,0,0,22,-1.0
18,instruction,162,0,9,171,250,15,0.2743377025658374,0.3855757575757576,0.11604278074866312,0.9583333333333334,0,17,11,0,16,10,0,0,0,0,17,-1.0
19,instruction,160,0,11,171,262,16,0.2073146806048033,0.3923101987618117,0.1188071188071188,0.9666666666666666,0,16,12,0,15,12,0,0,0,0,16,-1.0
74,requests,175,0,11,186,298,13,0.2117649503592907,0.39449035812672173,0.09173553719008266,1.0,0,18,16,0,13,12,0,0,0,0,19,-1.0
75,requests,175,0,10,185,293,14,0.23936669862610555,0.3939393939393939,0.09090909090909091,1.0,0,18,18,0,11,0,0,0,0,0,19,-1.0
72,assertives,163,0,10,173,274,13,0.21491898263119308,0.3923232323232323,0.08848484848484849,1.0,0,17,12,0,12,11,0,0,0,0,18,-1.0
73,requests,176,0,11,187,299,13,0.21539913637515803,0.3944903581267217,0.09173553719008264,1.0,0,19,15,0,13,12,0,0,0,0,20,-1.0
70,instruction,152,0,9,161,252,13,0.21717885885234434,0.39090909090909093,0.08636363636363636,1.0,0,15,12,0,13,10,0,0,0,0,16,-1.0
71,requests,175,0,11,186,298,13,0.21176495035929066,0.3924701561065198,0.08870523415977961,1.0,0,19,13,0,14,13,0,0,0,0,20,-1.0
6,assertives,176,0,10,186,289,14,0.2000236145126094,0.38060606060606067,0.07090909090909091,1.0,0,17,13,0,16,12,0,0,0,0,17,-1.0
7,instruction,166,0,9,175,270,13,0.2366886401281317,0.3815937149270483,0.0723905723905724,1.0,0,17,12,0,15,10,0,0,0,0,17,-1.0
5,instruction,168,0,13,181,280,16,0.17925217697332563,0.3796536796536797,0.12310606060606062,0.9393939393939393,0,19,12,0,17,12,0,0,0,0,17,-1.0
8,requests,182,0,13,195,302,13,0.1604992086525596,0.3843893480257116,0.0765840220385675,1.0,0,17,12,0,17,12,0,0,0,0,18,-1.0
9,requests,191,0,15,206,326,13,0.15377624449003716,0.3672014260249554,0.07905138339920949,0.9696969696969696,0,19,12,0,16,12,0,0,0,0,22,-1.0
69,instruction,148,0,8,156,236,14,0.25089988889085746,0.3905303030303031,0.08579545454545455,1.0,0,15,11,0,13,9,0,0,0,0,15,-1.0
68,instruction,133,0,6,139,194,14,0.2837140295091714,0.39009539842873187,0.08514309764309763,1.0,0,16,10,0,13,8,0,0,0,0,12,-1.0
65,assertives,125,0,1,126,135,16,0.3621544886545368,0.393939393939394,0.09090909090909091,1.0,0,16,7,0,11,0,0,0,0,0,13,-1.0
64,instruction,121,0,0,121,120,24,-1.0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0,0,12,-1.0
66,instruction,128,0,2,130,150,15,0.3981775617465106,0.39393939393939387,0.0909090909090909,1.0,0,15,8,0,11,3,0,0,0,0,13,-1.0
61,instruction,123,0,2,125,128,24,0.01595818170516556,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,12,1,0,6,0,0,0,0,0,12,-1.0
60,instruction,123,0,2,125,128,24,0.01595818170516556,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,12,1,0,8,0,0,0,0,0,12,-1.0
62,instruction,123,0,2,125,128,24,0.01595818170516556,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,12,1,0,4,0,0,0,0,0,12,-1.0
52,instruction,157,0,11,168,264,13,0.1971059533186435,0.39267275933942586,0.08900913900913902,1.0,0,17,14,0,15,14,0,0,0,0,17,-1.0
57,assertives,155,0,11,166,258,13,0.2186035523193235,0.40515151515151515,0.10772727272727274,1.0,0,16,14,0,13,11,0,0,0,0,17,-1.0
58,requests,183,0,13,196,312,14,0.1945514016194005,0.3923832923832924,0.11406060606060606,0.9722222222222222,0,19,19,0,12,11,0,0,0,0,20,-1.0
59,instruction,123,0,2,125,128,24,0.01595818170516556,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,12,1,0,10,0,0,0,0,0,12,-1.0
50,assertives,181,0,13,194,310,13,0.20152675032968717,0.39044995408631783,0.08567493112947659,1.0,0,20,14,0,17,14,0,0,0,0,21,-1.0
51,requests,180,0,14,194,311,14,0.1766621115892063,0.4060606060606061,0.10909090909090909,1.0,0,20,15,0,16,15,0,0,0,0,21,-1.0
53,requests,177,0,14,191,308,15,0.16589186967809755,0.407912457912458,0.11186868686868685,1.0,0,19,17,0,16,17,0,0,0,0,20,-1.0
54,instruction,130,0,6,136,170,16,0.28197356704040044,0.43493265993266,0.1523989898989899,1.0,0,16,9,0,12,4,0,0,0,0,12,-1.0
55,instruction,137,0,8,145,199,17,0.25863653359534317,0.4220177970177972,0.13302669552669552,1.0,0,15,10,0,12,6,0,0,0,0,14,-1.0
56,instruction,145,0,10,155,231,17,0.2141407024948219,0.4149981962481963,0.12249729437229438,1.0,0,14,11,0,12,8,0,0,0,0,15,-1.0
46,instruction,153,0,11,164,230,15,0.18558136467589081,0.35632900432900433,0.1416603004838299,0.8125000000000001,0,17,10,0,14,7,0,0,0,0,18,-1.0
42,assertives,173,0,16,189,291,13,0.13492774515933406,0.3814130314130314,0.14352252685586017,0.9166666666666666,0,17,12,0,16,12,0,0,0,0,18,-1.0
49,requests,187,0,16,203,324,16,0.12483919353838298,0.37482517482517486,0.10710955710955708,0.9102564102564104,0,20,13,0,19,13,0,0,0,0,21,-1.0
48,instruction,167,0,14,181,286,16,0.13197710189726383,0.37032877032877043,0.12808658008658008,0.875,0,19,12,0,17,10,0,0,0,0,19,-1.0
67,instruction,132,0,4,136,178,15,0.3661312261524393,0.38838383838383855,0.08257575757575757,1.0,0,16,9,0,12,6,0,0,0,0,13,-1.0
47,instruction,156,0,13,169,257,15,0.13715548495530336,0.3614578969417679,0.12881880024737166,0.85,0,21,11,0,18,8,0,0,0,0,18,-1.0
45,instruction,159,0,12,171,235,16,0.18947012568273336,0.3510489510489511,0.1644781144781145,0.7708333333333334,0,19,9,0,14,6,0,0,0,0,20,-1.0
44,assertives,198,0,21,219,351,16,0.05623911653897642,0.3774806892453951,0.15480519480519486,0.8645833333333333,0,19,15,0,19,15,0,0,0,0,20,-1.0
43,requests,190,0,17,207,302,16,0.12741154529524906,0.38306138306138304,0.17059483726150393,0.8611111111111112,0,18,14,0,17,14,0,0,0,0,19,-1.0
41,directives(request),192,0,18,210,328,14,0.1310950628684514,0.3775458668315811,0.13299746230780715,0.9230769230769231,0,20,13,0,19,13,0,0,0,0,21,-1.0
40,instruction,182,0,15,197,299,13,0.1915760312453338,0.3756628787878788,0.12217630853994489,0.9333333333333332,0,19,12,0,19,11,0,0,0,0,20,-1.0
32,requests,188,0,14,202,312,15,0.17525464766227744,0.3819073083778967,0.1007905138339921,0.9696969696969696,0,18,13,0,18,12,0,0,0,0,20,-1.0
33,requests,186,0,14,200,307,14,0.23638847809876143,0.38787878787878793,0.08181818181818183,1.0,0,19,14,0,17,14,0,0,0,0,20,-1.0
30,requests,192,0,13,205,320,14,0.18545842724314293,0.37798573975044575,0.09499341238471674,0.9696969696969696,0,20,13,0,17,12,0,0,0,0,21,-1.0
31,instruction,174,0,11,185,284,14,0.2148866263426015,0.3807429130009776,0.10173160173160174,0.9666666666666666,0,19,12,0,17,10,0,0,0,0,19,-1.0
36,instruction,158,0,12,170,247,14,0.23281669310251268,0.40517676767676764,0.10776515151515152,1.0,0,15,11,0,15,10,0,0,0,0,16,-1.0
37,instruction,165,0,15,180,278,13,0.09324329209554509,0.3986631016042781,0.12555994729907774,0.9696969696969696,0,14,12,0,13,12,0,0,0,0,16,-1.0
34,instruction,160,0,12,172,264,13,0.16470832427684343,0.40626262626262627,0.1093939393939394,1.0,0,16,12,0,15,11,0,0,0,0,16,-1.0
35,commissives,188,0,16,204,311,14,0.13719999384887316,0.40193602693602704,0.10290404040404039,1.0,0,17,15,0,16,15,0,0,0,0,18,-1.0
38,requests,206,0,16,222,346,13,0.16030929937118557,0.3732854864433812,0.10967365967365966,0.9444444444444443,0,21,15,0,13,14,0,0,0,0,22,-1.0
39,instruction,157,0,13,170,254,14,0.1274915372681118,0.3743991640543364,0.1262121212121212,0.9259259259259258,0,15,11,0,12,9,0,0,0,0,16,-1.0
