,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
12,commissives,181,0,16,197,312,12,0.07040869016288952,0.3667464114832535,0.10011655011655013,0.9444444444444443,0,19,11,0,16,11,0,0,0,0,20,-1.0
13,requests,178,0,15,193,309,12,0.10337827133189631,0.3619913419913419,0.09734848484848486,0.9393939393939393,0,20,12,0,14,11,0,0,0,0,21,-1.0
18,instruction,150,0,8,158,226,14,0.27781140720567804,0.38443526170798903,0.11939393939393941,0.9523809523809524,0,16,10,0,13,8,0,0,0,0,16,-1.0
19,instruction,147,0,9,156,235,15,0.22815469645678177,0.3855757575757576,0.11604278074866313,0.9583333333333334,0,15,11,0,14,10,0,0,0,0,15,-1.0
74,requests,163,0,10,173,274,12,0.2149189826311931,0.39454545454545453,0.09181818181818183,1.0,0,17,15,0,12,11,0,0,0,0,18,-1.0
75,requests,158,0,10,168,269,13,0.19486218942930184,0.3967676767676768,0.09515151515151515,1.0,0,16,16,0,11,0,0,0,0,0,17,-1.0
72,assertives,145,0,9,154,244,12,0.19282239573812468,0.39214365881032553,0.08821548821548822,1.0,0,15,11,0,11,10,0,0,0,0,16,-1.0
73,requests,164,0,10,174,275,12,0.21869601710119643,0.39454545454545453,0.09181818181818183,1.0,0,18,14,0,12,11,0,0,0,0,19,-1.0
70,instruction,136,0,8,144,225,12,0.19854000249091303,0.3897366522366523,0.08460497835497835,1.0,0,14,11,0,12,9,0,0,0,0,14,-1.0
71,requests,157,0,10,167,268,12,0.1905977732858699,0.39232323232323235,0.08848484848484849,1.0,0,17,12,0,13,12,0,0,0,0,18,-1.0
6,assertives,157,0,10,167,262,13,0.20775953146573423,0.3867388167388167,0.08010822510822511,1.0,0,16,12,0,16,12,0,0,0,0,16,-1.0
7,instruction,149,0,9,158,247,12,0.21644160858972386,0.3872053872053873,0.08080808080808081,1.0,0,16,11,0,15,10,0,0,0,0,15,-1.0
5,instruction,155,0,11,166,249,15,0.20576386423386467,0.3772204806687565,0.1303030303030303,0.9259259259259258,0,15,11,0,12,9,0,0,0,0,16,-1.0
8,requests,160,0,10,170,263,12,0.19898194157721946,0.38451659451659453,0.07677489177489179,1.0,0,16,11,0,16,11,0,0,0,0,16,-1.0
9,requests,168,0,13,181,283,12,0.08648266763955585,0.3765597147950088,0.09288537549407117,0.9696969696969696,0,15,11,0,15,11,0,0,0,0,16,-1.0
69,instruction,129,0,7,136,202,13,0.19263867802792353,0.39004329004329014,0.08506493506493505,1.0,0,14,10,0,12,8,0,0,0,0,12,-1.0
68,instruction,120,0,4,124,166,13,0.3363318964917797,0.38838383838383855,0.08257575757575757,1.0,0,15,9,0,11,6,0,0,0,0,11,-1.0
65,assertives,112,0,1,113,118,22,0.11071033383623517,0.4047619047619048,0.10714285714285714,1.0,0,15,6,0,11,0,0,0,0,0,11,-1.0
64,instruction,111,0,0,111,110,22,-1.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,11,-1.0
66,instruction,117,0,2,119,138,14,0.3646267574469321,0.3944444444444444,0.09166666666666666,1.0,0,14,7,0,11,3,0,0,0,0,12,-1.0
61,instruction,113,0,2,115,118,22,0.009509252749116508,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,11,1,0,6,0,0,0,0,0,11,-1.0
60,instruction,113,0,2,115,118,22,0.009509252749116516,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,11,1,0,8,0,0,0,0,0,11,-1.0
62,instruction,113,0,2,115,118,22,0.009509252749116499,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,11,1,0,4,0,0,0,0,0,11,-1.0
52,instruction,139,0,10,149,230,12,0.15113772020572439,0.39251443001443004,0.08877164502164502,1.0,0,16,13,0,14,13,0,0,0,0,13,-1.0
57,assertives,136,0,8,144,222,12,0.1806597011166162,0.3960858585858586,0.09412878787878788,1.0,0,12,11,0,11,9,0,0,0,0,13,-1.0
58,requests,169,0,12,181,286,13,0.18870962000155347,0.39224598930481286,0.1160737812911726,0.9696969696969698,0,18,18,0,11,11,0,0,0,0,19,-1.0
59,instruction,113,0,2,115,118,22,0.009509252749116506,0.35833333333333334,0.25555555555555554,0.6666666666666666,0,11,1,0,10,0,0,0,0,0,11,-1.0
50,assertives,163,0,12,175,276,12,0.1619602126500481,0.39010101010101017,0.08515151515151516,1.0,0,16,13,0,16,13,0,0,0,0,17,-1.0
51,requests,164,0,12,176,281,13,0.18490248762047737,0.3923232323232323,0.08848484848484849,1.0,0,18,14,0,15,14,0,0,0,0,19,-1.0
53,requests,165,0,13,178,284,14,0.16604591242416897,0.4091827364554639,0.11377410468319558,1.0,0,18,16,0,15,16,0,0,0,0,19,-1.0
54,instruction,118,0,5,123,146,15,0.24614290175303755,0.4485970819304153,0.17289562289562288,1.0,0,15,8,0,11,3,0,0,0,0,11,-1.0
55,instruction,123,0,7,130,173,16,0.24546478016674872,0.42763347763347775,0.14145021645021644,1.0,0,14,9,0,11,5,0,0,0,0,12,-1.0
56,instruction,133,0,9,142,207,16,0.21331605886040522,0.4180065965780252,0.12700989486703776,1.0,0,13,10,0,11,7,0,0,0,0,14,-1.0
46,instruction,141,0,10,151,211,14,0.18097083669012892,0.34972451790633613,0.14626262626262626,0.7857142857142857,0,16,9,0,12,6,0,0,0,0,17,-1.0
42,assertives,160,0,14,174,264,12,0.1432944736299186,0.37413529231711046,0.14549846288976723,0.9,0,16,12,0,16,11,0,0,0,0,17,-1.0
49,requests,166,0,14,180,281,15,0.1572677766553725,0.3733700642791552,0.11308539944903578,0.893939393939394,0,19,11,0,17,11,0,0,0,0,20,-1.0
48,instruction,150,0,13,163,257,15,0.11000481099230175,0.36824548001018576,0.13131940523244873,0.8636363636363636,0,18,11,0,16,9,0,0,0,0,17,-1.0
67,instruction,121,0,4,125,164,14,0.3268031409103293,0.3894360269360271,0.08415404040404038,1.0,0,15,8,0,12,6,0,0,0,0,12,-1.0
47,instruction,139,0,11,150,216,14,0.14883088679258227,0.35632900432900433,0.1416603004838299,0.8125000000000001,0,15,10,0,12,7,0,0,0,0,16,-1.0
45,instruction,142,0,11,153,209,15,0.1508420771417539,0.35860154338415207,0.16132305194805194,0.8095238095238095,0,17,8,0,14,6,0,0,0,0,16,-1.0
44,assertives,173,0,17,190,285,15,0.0826529318419936,0.38306138306138304,0.17059483726150393,0.8611111111111112,0,16,14,0,15,14,0,0,0,0,17,3.9325278978018927
43,requests,169,0,15,184,270,15,0.0954266861932461,0.38705234159779617,0.16403162055335968,0.9,0,16,13,0,17,12,0,0,0,0,17,-1.0
41,directives(request),179,0,16,195,301,13,0.13784204841814648,0.37023007856341184,0.13313131313131313,0.9090909090909091,0,19,12,0,19,12,0,0,0,0,20,-1.0
40,instruction,169,0,13,182,279,12,0.1536100092897539,0.3756628787878788,0.12217630853994489,0.9333333333333332,0,17,11,0,10,9,0,0,0,0,18,-1.0
32,requests,167,0,13,180,275,14,0.20858961647741864,0.38778103616813303,0.11212121212121212,0.9666666666666666,0,17,12,0,17,12,0,0,0,0,18,-1.0
33,requests,168,0,11,179,274,13,0.19210609769099102,0.38653198653198656,0.07979797979797981,1.0,0,16,13,0,16,12,0,0,0,0,18,-1.0
30,requests,171,0,13,184,291,13,0.1377114882949907,0.38244206773618544,0.10158102766798419,0.9696969696969696,0,18,12,0,17,12,0,0,0,0,19,-1.0
31,instruction,154,0,11,165,256,13,0.16426116848506797,0.38563049853372433,0.10894660894660896,0.9666666666666666,0,18,11,0,17,10,0,0,0,0,16,-1.0
36,instruction,138,0,10,148,212,13,0.1326892456513271,0.4106782106782107,0.116017316017316,1.0,0,14,10,0,11,8,0,0,0,0,13,-1.0
37,instruction,146,0,13,159,240,12,0.16793502171746102,0.40707070707070714,0.11060606060606062,1.0,0,13,11,0,13,11,0,0,0,0,14,-1.0
34,instruction,142,0,11,153,236,12,0.17008735459760704,0.4102132435465769,0.11531986531986532,1.0,0,15,11,0,15,11,0,0,0,0,14,-1.0
35,commissives,166,0,14,180,277,13,0.1963232375173959,0.4084848484848485,0.11272727272727275,1.0,0,16,14,0,14,14,0,0,0,0,17,-1.0
38,requests,188,0,16,204,322,12,0.14242457550611873,0.3772727272727273,0.1155011655011655,0.9444444444444443,0,19,14,0,13,14,0,0,0,0,20,-1.0
39,instruction,140,0,12,152,223,14,0.15718131704956761,0.39903030303030307,0.13582887700534763,0.9583333333333333,0,13,10,0,11,8,0,0,0,0,14,-1.0
