,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
7,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
5,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
8,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
9,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
69,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
68,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
65,assertives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
64,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
66,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
61,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
60,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
62,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
52,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
57,assertives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
58,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
59,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
50,assertives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
51,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
53,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
54,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
55,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
56,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
46,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
42,assertives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
49,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
48,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
67,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
47,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
45,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
44,assertives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
43,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
41,directives(request),11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
40,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
32,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
33,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
30,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
31,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
36,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
37,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
34,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
35,commissives,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
38,requests,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
39,instruction,11,0,0,11,10,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
