id,trust_value,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
RouteSet1734.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route39699.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet12435.1,0.8333333333329997,5,0,4,9,12,2,-0.5000000000000001,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building7343.0,0.8333333333329997,15,0,8,23,46,4,-0.2623281678609389,0.8122589531680443,0.7573593073593072,0.9083333333333332,0,3,3,0,3,3,0,0,0,0,3,-1.0
RouteSet23679.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714286,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Route54306.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route11148.0,0.894736842105,158,0,57,215,521,7,0.05222667570696535,0.8418226196289207,0.8867862609935756,0.7179753969227654,0,5,4,0,5,4,0,0,0,0,5,2.244405579208499
Route58761.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route45873.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593406,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route18571.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593406,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet8854.1,0.8333333333329997,5,0,4,9,12,2,-0.5000000000000001,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
RouteSet21076.1,0.7777777777779998,19,0,13,32,57,3,-0.3342189362070125,0.8860549428104575,0.8694960440316478,0.9102564102564104,0,2,2,0,2,2,0,0,0,0,2,2.6421726772015055
RouteSet21076.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route46976.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593406,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route41206.0,0.8333333333329997,9,0,6,15,26,3,-0.27220742115409513,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route42274.0,0.75,18,0,9,27,51,3,-0.20439345203349926,0.8645104895104895,0.9006238859180036,0.7962962962962963,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building5827.0,0.8333333333329997,13,0,9,22,40,3,-0.25965838123744056,0.8800831443688586,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route59904.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building20169.0,0.8333333333329997,13,0,9,22,40,3,-0.25965838123744045,0.8800831443688588,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet19329.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building19315.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888889,0.9666666666666666,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route33491.0,0.8571428571430002,25,0,9,34,72,3,-0.11914217644463068,0.8286418295509206,0.8695412457912458,0.7195767195767195,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building18169.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Building5424.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet9087.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet2957.1,0.875,7,0,6,13,18,2,-0.5,0.93006993006993,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route30841.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222222,0.7703703703703703,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route59001.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route39308.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building2755.0,0.8333333333329997,14,0,10,24,45,3,-0.20042045339090567,0.8877263685447829,0.8141825494766672,0.9833333333333334,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building3570.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet12251.2,0.7777777777779998,10,0,5,15,25,2,-0.41537770747985,0.8747252747252748,0.8954212454212455,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building31947.0,0.714285714286,6,0,4,10,13,2,-0.52704627669473,0.9012345679012346,0.8222222222222222,1.0,0,1,1,0,1,0,0,0,0,0,1,3.198760068515196
Building10739.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet9968.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714286,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building8447.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet727.10,0.8888888888889998,47,0,13,60,105,5,-0.13449989851321975,0.8398051948051948,0.8998526296398638,0.6227106227106227,0,4,4,0,4,4,0,0,0,0,4,2.745035366267324
RouteSet727.11,0.611111111111,30,0,9,39,67,5,-0.06352335832582971,0.8298310385266905,0.8740184453227932,0.6825396825396824,0,3,3,0,3,3,0,0,0,0,3,2.7366376245653248
RouteSet727.12,0.625,9,0,3,12,19,3,-0.02891055293026858,0.8177910052910052,0.8364197530864197,0.7619047619047619,0,2,2,0,2,2,0,0,0,0,2,2.738583054442608
RouteSet727.13,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building1641.0,0.8333333333329997,47,0,24,71,173,4,0.1050200393489956,0.8373107623616249,0.8402141000741079,0.8317460317460318,0,3,3,0,3,3,0,0,0,0,3,2.146774367925853
RouteSet727.15,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet727.16,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building3510.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688588,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet17251.1,0.8333333333329997,5,0,4,9,12,2,-0.5000000000000001,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building35424.0,0.666666666667,2,0,0,2,1,1,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building4354.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet12429.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714286,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
RouteSet10767.1,0.666666666667,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Route57194.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route26243.0,0.8888888888889998,34,0,15,49,105,4,-0.18929089324899945,0.8214675771731127,0.8302154657871537,0.8022222222222222,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route13574.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route52141.0,0.8333333333329997,12,0,6,18,32,3,-0.20392509677383266,0.8497899159663865,0.8587662337662337,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building2741.0,0.8333333333329997,14,0,10,24,45,3,-0.20042045339090567,0.8877263685447829,0.814182549476667,0.9833333333333334,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route53378.0,0.8,12,0,5,17,32,3,-0.2613931547729367,0.8220238095238096,0.8168831168831169,0.8333333333333333,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building1621.0,0.8333333333329997,31,0,14,45,99,5,0.2379886100179569,0.8056531338458583,0.8054341201167825,0.8061224489795918,0,4,4,0,4,4,0,0,0,0,4,-1.0
Building32447.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234569,0.8379629629629631,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building25226.0,0.428571428571,6,0,4,10,13,2,-0.52704627669473,0.9012345679012346,0.8222222222222222,1.0,0,1,1,0,1,0,0,0,0,0,1,3.198760068515196
Building7503.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route18785.0,0.75,21,0,11,32,71,4,0.015821564064816794,0.8201160379280996,0.8128465254552211,0.8333333333333333,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building8429.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726424,0.7787301587301588,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet10743.2,0.7777777777779998,10,0,5,15,25,2,-0.4153777074798501,0.8747252747252746,0.8954212454212455,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet10743.1,0.714285714286,17,0,10,27,51,3,-0.3046046128501671,0.8559038093351818,0.8299648736499947,0.9,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building17273.0,0.8333333333329997,13,0,9,22,40,3,-0.25965838123744056,0.8800831443688586,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building4280.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet23649.1,0.5,5,0,3,8,11,2,-0.4599331055039,0.8571428571428572,0.8380952380952381,0.8888888888888888,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route27479.0,0.714285714286,27,0,13,40,76,7,-0.0983093388309468,0.8132218658534449,0.8262430551904235,0.7871794871794872,0,6,5,0,6,5,0,0,0,0,6,-1.0
RouteSet2177.1,0.545454545455,82,0,41,123,271,4,0.00957928864947152,0.848957793354616,0.8789148162417573,0.7890437475803329,0,4,5,0,4,5,0,0,0,0,4,2.3833328619960588
Building9328.0,0.8333333333329997,9,0,5,14,24,3,-0.36393726262341947,0.8380341880341879,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building6805.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234568,0.8379629629629629,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route46060.0,0.8333333333329997,67,0,20,87,196,5,-0.04437111876026676,0.8519954458418803,0.9052040880948966,0.6764069264069266,0,4,4,0,4,4,0,0,0,0,4,2.3623784545495687
Route35565.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building4290.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building729.0,0.8333333333329997,17,0,13,30,56,3,-0.21259428848200493,0.9082230030505892,0.8440708596958597,0.9871794871794872,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route56492.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route55108.0,0.75,6,0,2,8,12,3,-0.17541160386140586,0.7857142857142857,0.7666666666666666,0.8333333333333333,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet17416.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building4630.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building2749.0,0.8333333333329997,14,0,10,24,45,3,-0.20042045339090567,0.8877263685447829,0.8141825494766672,0.9833333333333332,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building25279.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Building12219.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building6529.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building21266.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Route41654.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route48708.0,0.8333333333329997,13,0,7,20,40,3,-0.2610558166115027,0.8278677462887989,0.7746794871794872,0.9190476190476192,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route28273.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route30868.0,0.6,28,0,9,37,71,7,0.1744790672571904,0.7670301920301917,0.7937827604494271,0.6867724867724867,0,6,5,0,6,5,0,0,0,0,6,-1.0
Building17726.0,0.8333333333329997,50,0,24,74,182,4,0.17704045723547027,0.8384465593965298,0.8668175337429996,0.7805224867724868,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route39727.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222222,0.7703703703703705,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route26524.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route30630.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route29626.0,0.8333333333329997,12,0,6,18,32,3,-0.20392509677383266,0.8497899159663864,0.8587662337662337,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building5122.0,0.5,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route39083.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222223,0.7703703703703703,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet2625.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building24176.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet2625.1,0.666666666667,19,0,12,31,56,3,-0.307332689493166,0.8720490346676305,0.8701852670892919,0.875,0,2,2,0,2,2,0,0,0,0,2,2.5865197799967907
Building5745.0,0.6,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Building10719.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building17263.0,0.8333333333329997,14,0,8,22,42,3,-0.29548915550869925,0.8503023431594859,0.7838217338217338,0.9583333333333334,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route27422.0,0.8571428571430002,14,0,7,21,39,3,-0.19717148097895906,0.8522222222222222,0.8752136752136751,0.8095238095238094,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building2897.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building7073.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234569,0.8379629629629629,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building24228.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route10545.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route1464.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building21306.0,0.8,4,0,2,6,7,2,-0.547722557505166,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Route55213.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route60826.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building20585.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688588,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building7501.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building2557.0,0.75,38,0,20,58,134,4,0.07675087291646236,0.8371218839299124,0.844961254908758,0.8226190476190476,0,3,3,0,3,3,0,0,0,0,3,-1.0
RouteSet2947.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building24208.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building5759.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building5993.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building2957.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343917,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route60945.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building3836.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route45807.0,0.8333333333329997,13,0,7,20,40,3,-0.2610558166115027,0.8278677462887989,0.7746794871794872,0.9190476190476192,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building23655.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
RouteSet25005.1,0.875,7,0,6,13,18,2,-0.5,0.93006993006993,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route35597.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route30762.0,0.8,7,0,4,11,18,3,-0.26688005073290644,0.8622222222222222,0.7703703703703705,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet18234.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666668,0.7777777777777778,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building8433.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet5581.1,0.875,7,0,6,13,18,2,-0.5,0.93006993006993,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route13319.0,0.8888888888889998,21,0,13,34,72,3,-0.20763931775542235,0.8607257150600804,0.8385307631824659,0.8948717948717948,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building17547.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building8242.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building10705.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet9498.1,0.875,7,0,6,13,18,2,-0.5,0.93006993006993,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building13769.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet9278.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777778,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route37923.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route56741.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building20767.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building6161.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route28412.0,0.8571428571430002,17,0,9,26,56,3,-0.12291574860912324,0.8241913875598087,0.8107157097288676,0.8481481481481481,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route59858.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
RouteSet8306.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building8226.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726422,0.7787301587301588,0.9761904761904764,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building32570.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
Route25668.0,0.8333333333329997,15,0,3,18,35,3,-0.02681933282605467,0.8042016806722689,0.8908163265306123,0.4000000000000001,0,2,1,0,1,0,0,0,0,0,2,-1.0
Building12271.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building2255.0,0.8333333333329997,77,0,35,112,264,7,0.20623603251809414,0.7970360962069134,0.8087663786079667,0.77156462585034,0,5,5,0,5,5,0,0,0,0,5,2.5276156411591604
RouteSet6027.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route55520.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route48668.0,0.8,7,0,4,11,18,3,-0.26688005073290644,0.8622222222222222,0.7703703703703705,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route53225.0,0.8,16,0,6,22,47,3,-0.21638561356353986,0.7762311762311763,0.7667236467236467,0.8000000000000002,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet21204.1,0.6,15,0,9,24,45,3,-0.20421077383924113,0.8546704793028322,0.8452505446623094,0.8703703703703706,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route23117.0,0.8333333333329997,12,0,6,18,32,3,-0.20392509677383266,0.8497899159663865,0.8587662337662337,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route61948.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building2275.0,0.8333333333329997,85,0,40,125,315,6,0.0660800194991458,0.8149353480373097,0.8245984389394303,0.794642857142857,0,4,4,0,4,4,0,0,0,0,4,2.5501900446526813
Route58195.0,0.75,8,0,3,11,20,3,-0.2836151978254699,0.8011111111111111,0.7396825396825397,0.9444444444444444,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building5396.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route40942.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building9055.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building1214.0,0.8333333333329997,21,0,12,33,70,4,-0.04791026638617525,0.830798559992639,0.8059443626548891,0.8722222222222222,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building7693.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234569,0.8379629629629631,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
