id,trust_value
RouteSet2212.4,0.727272727273
RouteSet2212.5,0.666666666667
RouteSet2212.6,0.833333333333
RouteSet2212.7,0.4
Route25789.0,0.666666666667
RouteSet2212.9,0.375
RouteSet4812.1,0.875
Building5282.0,0.75
RouteSet2371.1,0.571428571429
RouteSet2371.2,0.65
RouteSet2371.3,0.666666666667
RouteSet2371.4,0.666666666667
RouteSet2371.5,0.666666666667
Route40602.0,0.833333333333
Building31320.0,0.833333333333
Building7263.0,0.833333333333
Route46712.0,0.833333333333
RouteSet2895.1,0.833333333333
RouteSet10691.1,0.714285714286
Building5603.0,0.833333333333
RouteSet2433.1,0.7
Building8286.0,0.833333333333
RouteSet2433.3,0.555555555556
RouteSet2433.2,0.666666666667
RouteSet2433.5,0.5
RouteSet2433.4,0.928571428571
RouteSet2433.7,0.833333333333
RouteSet12145.1,0.875
Route56388.0,0.75
Building20564.0,0.833333333333
RouteSet10609.1,0.75
Route31114.0,0.8
Building23371.0,0.833333333333
Building12481.0,0.833333333333
RouteSet3370.1,0.875
Building23457.0,0.4
Route21603.0,0.8
Building8140.0,0.75
RouteSet1186.1,0.6
Route54440.0,0.75
RouteSet1186.2,0.909090909091
Route35280.0,0.75
RouteSet20625.4,0.666666666667
Building3700.0,0.75
Route36016.0,0.75
Route61068.0,0.75
RouteSet20625.7,0.666666666667
Route29546.0,0.8
Building12367.0,0.833333333333
RouteSet2224.2,0.909090909091
RouteSet2224.1,0.714285714286
RouteSet5466.1,0.875
Route58011.0,0.75
Route34029.0,0.666666666667
Building2427.0,0.833333333333
Route37940.0,0.75
Route48972.0,0.8
Building3760.0,0.75
RouteSet10745.1,0.714285714286
RouteSet2365.5,0.666666666667
Route25247.0,0.666666666667
RouteSet2365.3,0.666666666667
RouteSet2365.2,0.363636363636
RouteSet2365.1,0.571428571429
Building9038.0,0.833333333333
Route29702.0,0.777777777778
Route32490.0,0.8
Building2403.0,0.833333333333
RouteSet10745.2,0.8
Building9312.0,0.833333333333
Building10647.0,0.833333333333
Route61897.0,0.666666666667
Building9978.0,0.833333333333
Building6791.0,0.833333333333
Route10349.0,0.846153846154
Route59321.0,0.666666666667
Route59690.0,0.666666666667
Building4688.0,0.75
Building3768.0,0.75
Building24800.0,0.833333333333
Route23049.0,0.888888888889
Route26471.0,0.833333333333
Route10355.0,0.833333333333
Route6769.0,0.833333333333
Building24559.0,0.4
Building4804.0,0.833333333333
Building7861.0,0.833333333333
Route13003.0,0.8
Building1208.0,0.833333333333
Route30666.0,0.75
RouteSet10629.1,0.75
Building4328.0,0.75
Route47242.0,0.8
Building3716.0,0.75
RouteSet11684.1,0.833333333333
Building7187.0,0.833333333333
Building31804.0,0.833333333333
RouteSet11754.1,0.833333333333
Building19233.0,0.8
Route35926.0,0.75
Route59362.0,0.666666666667
Route30789.0,0.8
Building3272.0,0.75
Building23312.0,0.4
Route27873.0,0.833333333333
Building7855.0,0.833333333333
Route59387.0,0.666666666667
Building8539.0,0.833333333333
Route46609.0,0.833333333333
RouteSet10749.1,0.714285714286
RouteSet12211.1,0.714285714286
Route29883.0,0.833333333333
Building1142.0,0.833333333333
Route39226.0,0.857142857143
Building23269.0,0.4
Building24766.0,0.714285714286
Building2204.0,0.833333333333
Building7059.0,0.833333333333
Route988.0,0.833333333333
Building4320.0,0.75
Building12581.0,0.8
Route36378.0,0.666666666667
RouteSet12271.1,0.875
Building2391.0,0.833333333333
Route21718.0,0.666666666667
Building23328.0,0.4
Building23296.0,0.4
Route48360.0,0.8
Building12617.0,0.833333333333
Building4194.0,0.75
Building2889.0,0.75
Route30499.0,0.75
Building32294.0,0.833333333333
Building24206.0,0.833333333333
Route31146.0,0.8
RouteSet9028.1,0.75
Route40522.0,0.833333333333
Route11232.0,0.875
RouteSet8684.2,0.666666666667
Route57650.0,0.75
RouteSet24763.1,0.75
Route27863.0,0.818181818182
Route38836.0,0.75
Building31407.0,0.833333333333
Building9185.0,0.833333333333
Building6843.0,0.833333333333
Route18804.0,0.857142857143
Route10188.0,0.84
Building21318.0,0.8
Building4662.0,0.75
Building1174.0,0.833333333333
Building9950.0,0.833333333333
Route56994.0,0.666666666667
Building32373.0,0.833333333333
Route49279.0,0.833333333333
Route30035.0,0.9
Route38748.0,0.75
Route61540.0,0.666666666667
Building25488.0,0.4
RouteSet7659.1,0.75
Route38811.0,0.75
RouteSet3162.5,0.878787878788
RouteSet3162.4,0.846153846154
RouteSet3162.6,0.666666666667
RouteSet3162.1,0.6
RouteSet3162.3,0.818181818182
RouteSet3162.2,0.666666666667
RouteSet3136.2,0.909090909091
RouteSet23371.2,0.625
RouteSet3136.1,0.777777777778
Building12141.0,0.833333333333
Route42404.0,0.833333333333
Building6619.0,0.4
Building4832.0,0.75
Route11588.0,0.894736842105
Route46997.0,0.833333333333
Building7199.0,0.833333333333
Building5693.0,0.5
Building7339.0,0.833333333333
Building24164.0,0.833333333333
Route970.0,0.833333333333
Building7473.0,0.833333333333
Route42424.0,0.833333333333
RouteSet3158.2,0.75
RouteSet3158.1,0.571428571429
Building13566.0,0.833333333333
Building9026.0,0.833333333333
RouteSet17196.1,0.75
Route25554.0,0.7
Building6573.0,0.833333333333
RouteSet2242.11,0.909090909091
RouteSet2242.10,0.5
Building5388.0,0.6
RouteSet12165.1,0.6
Route56835.0,0.8
RouteSet10000.2,0.666666666667
RouteSet10000.1,0.714285714286
RouteSet4942.1,0.875
Route53128.0,0.8
RouteSet17505.1,0.25
Building8619.0,0.833333333333
Building24941.0,0.4
Route43014.0,0.833333333333
Route61054.0,0.666666666667
Route55471.0,0.857142857143
Building9332.0,0.833333333333
Building4478.0,0.75
Building7361.0,0.833333333333
Route40805.0,0.833333333333
RouteSet7625.1,0.75
Building6605.0,0.833333333333
Building21244.0,0.833333333333
Building8310.0,0.833333333333
Building8134.0,0.4
Building10615.0,0.833333333333
Route59731.0,0.666666666667
Building23821.0,0.833333333333
Building31927.0,0.833333333333
RouteSet1230.1,0.875
Route13261.0,0.777777777778
Building727.0,0.833333333333
Route54249.0,0.75
Route53541.0,0.75
Building18299.0,0.833333333333
Building1576.0,0.833333333333
Route30532.0,0.8
Building4470.0,0.75
Building10024.0,0.833333333333
Building7517.0,0.833333333333
Building18253.0,0.833333333333
Building31518.0,0.833333333333
Building3636.0,0.8
RouteSet8955.2,0.833333333333
RouteSet1138.1,0.6
Route13380.0,0.909090909091
RouteSet809.4,0.666666666667
Route18945.0,0.875
RouteSet809.1,0.6
RouteSet809.3,0.666666666667
RouteSet809.2,0.8
Route26339.0,0.666666666667
Route10919.0,0.954545454545
RouteSet20115.1,0.875
RouteSet8955.1,0.6
Building3380.0,0.75
Route38262.0,0.888888888889
Route25856.0,0.833333333333
RouteSet2517.2,0.777777777778
RouteSet2517.3,0.818181818182
RouteSet2517.1,0.714285714286
Route33953.0,0.666666666667
RouteSet2517.4,0.941176470588
Route61423.0,0.666666666667
Route38714.0,0.75
Route47311.0,0.857142857143
Building24868.0,0.833333333333
Route34588.0,0.833333333333
Route50266.0,0.75
Building2216.0,0.833333333333
Route18478.0,0.833333333333
RouteSet10725.3,0.714285714286
Building13810.0,0.833333333333
Route40407.0,0.857142857143
Building5188.0,0.75
RouteSet12151.7,0.666666666667
Route40144.0,0.833333333333
Route54255.0,0.75
Building9257.0,0.833333333333
Building20762.0,0.833333333333
Route51189.0,0.833333333333
Route12881.0,0.727272727273
Route37305.0,0.8
Route49047.0,0.8
Building8451.0,0.833333333333
Building23334.0,0.4
Building10629.0,0.833333333333
Route37994.0,0.75
Building5398.0,0.833333333333
Building4452.0,0.75
RouteSet2573.1,0.875
Building2707.0,0.833333333333
Route44550.0,0.833333333333
Route56118.0,0.8
RouteSet2409.2,0.909090909091
Route40960.0,0.833333333333
RouteSet5645.1,0.875
RouteSet3504.1,0.875
RouteSet4958.2,0.909090909091
Route13395.0,0.9
Route2995.0,0.857142857143
Building3234.0,0.75
Building31253.0,0.666666666667
Building23273.0,0.4
Route35431.0,0.75
Route49908.0,0.888888888889
Building5000.0,0.75
Route58832.0,0.666666666667
Building1546.0,0.75
Route54595.0,0.75
Building20783.0,0.888888888889
RouteSet2793.1,0.875
Route13726.0,0.833333333333
Building24190.0,0.833333333333
Route22088.0,0.833333333333
Building31227.0,0.4
Building5727.0,0.833333333333
Building9085.0,0.833333333333
Route34173.0,0.666666666667
RouteSet8451.3,0.833333333333
RouteSet8451.2,0.666666666667
RouteSet6611.1,0.875
Building7631.0,0.833333333333
Route56423.0,0.75
Route36837.0,0.666666666667
Route29832.0,0.857142857143
Building3138.0,0.75
Building9104.0,0.833333333333
Building5595.0,0.833333333333
Route30277.0,0.75
RouteSet821.5,0.666666666667
RouteSet821.4,0.666666666667
RouteSet821.3,0.666666666667
RouteSet821.2,0.758620689655
RouteSet821.1,0.6
Building4640.0,0.75
Route35814.0,0.75
Route54688.0,0.75
Route38449.0,0.833333333333
RouteSet6573.5,0.666666666667
Building23749.0,0.428571428571
Building2493.0,0.833333333333
Building2955.0,0.833333333333
Building19323.0,0.4
RouteSet3144.1,0.714285714286
Route6907.0,0.7
Route10412.0,0.833333333333
Building18297.0,0.833333333333
Building1578.0,0.833333333333
Building3166.0,0.75
Route28116.0,0.833333333333
RouteSet6813.1,0.75
Building2477.0,0.833333333333
Route56516.0,0.75
Route39203.0,0.75
RouteSet9316.1,0.75
Building5128.0,0.75
Building4102.0,0.75
Route13797.0,0.857142857143
Route23236.0,0.833333333333
Route54634.0,0.8
Route38455.0,0.833333333333
Building7323.0,0.833333333333
Route29112.0,0.833333333333
Route33745.0,0.8
Route36827.0,0.75
Route22627.0,0.9
RouteSet813.1,0.733333333333
RouteSet813.2,0.823529411765
RouteSet813.3,0.666666666667
Route39900.0,0.8
RouteSet12199.2,0.909090909091
Route40665.0,0.833333333333
RouteSet4960.1,0.875
Building12503.0,0.833333333333
Building8304.0,0.833333333333
Route6067.0,0.888888888889
Building23480.0,0.4
Route22588.0,0.8
Building32522.0,0.833333333333
Building830.0,0.833333333333
Building35240.0,0.833333333333
Route57947.0,0.75
RouteSet2501.1,0.875
Building12387.0,0.833333333333
Route46459.0,0.833333333333
Route57036.0,0.75
Building7713.0,0.833333333333
Building3680.0,0.5
RouteSet5354.2,0.8
RouteSet24786.1,0.833333333333
Building24541.0,0.4
RouteSet5354.1,0.714285714286
Building2467.0,0.833333333333
RouteSet2667.1,0.6
RouteSet2667.2,0.625
RouteSet2667.3,0.666666666667
RouteSet2667.4,0.818181818182
RouteSet2667.5,0.941176470588
Route56564.0,0.75
Building7691.0,0.833333333333
Route48766.0,0.875
Building5448.0,0.833333333333
RouteSet2271.5,0.909090909091
RouteSet2271.4,0.666666666667
Route26364.0,0.666666666667
RouteSet2271.6,0.875
RouteSet2271.1,0.6
Route30606.0,0.8
RouteSet2271.3,0.666666666667
RouteSet2271.2,0.65
Building3140.0,0.833333333333
Route12908.0,0.384615384615
Building20387.0,0.833333333333
Route54449.0,0.75
Building12403.0,0.833333333333
Building2235.0,0.833333333333
RouteSet11801.1,0.875
Route56912.0,0.75
Route6287.0,0.833333333333
Route61936.0,0.666666666667
RouteSet3098.2,0.909090909091
RouteSet3098.1,0.6
Route43382.0,0.888888888889
RouteSet9506.1,0.875
Route40679.0,0.833333333333
RouteSet10735.1,0.714285714286
RouteSet2513.1,0.777777777778
Building5108.0,0.75
Building4312.0,0.75
Route37204.0,0.833333333333
RouteSet12185.1,0.875
RouteSet2265.1,0.875
Route28826.0,0.857142857143
RouteSet9610.1,0.75
RouteSet21381.1,0.6
RouteSet10747.1,0.833333333333
Building5777.0,0.75
Route44289.0,0.833333333333
Building25443.0,0.833333333333
Building3368.0,0.833333333333
Route41339.0,0.833333333333
Building24160.0,0.714285714286
Route29126.0,0.888888888889
RouteSet737.1,0.571428571429
Building7347.0,0.833333333333
RouteSet737.2,0.909090909091
Building6105.0,0.5
Route30919.0,0.8
Route30783.0,0.75
RouteSet5643.1,0.875
RouteSet20353.1,0.875
Route43034.0,0.833333333333
Building5823.0,0.833333333333
Building7533.0,0.833333333333
Building3136.0,0.833333333333
Building24182.0,0.833333333333
Building867.0,0.7
Route49044.0,0.833333333333
Route56010.0,0.8
Building12277.0,0.833333333333
Route6766.0,0.846153846154
Building6841.0,0.833333333333
Route29891.0,0.833333333333
Route48220.0,0.8
Building3838.0,0.75
Building6379.0,0.75
Building12601.0,0.833333333333
Route57013.0,0.666666666667
RouteSet9932.1,0.75
Route53777.0,0.75
RouteSet12323.3,0.928571428571
RouteSet12323.2,0.777777777778
Building24110.0,0.833333333333
Building3818.0,0.75
Building5767.0,0.75
RouteSet12451.3,0.8
RouteSet12451.2,0.8
Route26184.0,0.625
Route44295.0,0.833333333333
RouteSet727.8,0.833333333333
RouteSet727.9,0.5
RouteSet727.6,0.6
RouteSet727.7,0.666666666667
RouteSet727.4,0.5
RouteSet727.5,0.444444444444
RouteSet727.2,0.380952380952
RouteSet727.3,0.333333333333
RouteSet727.1,0.473684210526
Building6119.0,0.833333333333
Building20185.0,0.833333333333
RouteSet18327.1,0.875
RouteSet5366.1,0.6
RouteSet12463.1,0.833333333333
RouteSet5366.3,0.714285714286
RouteSet5366.2,0.833333333333
RouteSet18024.1,0.875
Route54526.0,0.8
Route59916.0,0.666666666667
Building5997.0,0.75
RouteSet7825.1,0.833333333333
Building25972.0,0.4
RouteSet23373.1,0.75
Route59019.0,0.666666666667
Building12211.0,0.833333333333
Building18257.0,0.833333333333
RouteSet2927.1,0.875
Route44708.0,0.833333333333
Building3514.0,0.833333333333
RouteSet12301.1,0.25
Building20874.0,0.4
Building725.0,0.833333333333
RouteSet24871.1,0.833333333333
RouteSet8959.1,0.5
Building18524.0,0.833333333333
Building1625.0,0.833333333333
Building31311.0,0.666666666667
Building3534.0,0.6
Route48819.0,0.666666666667
Building4368.0,0.75
Route39980.0,0.857142857143
Route45843.0,0.833333333333
RouteSet4936.3,0.666666666667
RouteSet4936.2,0.733333333333
RouteSet4936.1,0.714285714286
RouteSet6797.1,0.75
Route13042.0,0.833333333333
Building5126.0,0.75
Route47106.0,0.833333333333
Building21427.0,0.8
Building5741.0,0.833333333333
Building7519.0,0.833333333333
RouteSet18600.1,0.875
RouteSet17598.1,0.75
Route7889.0,0.857142857143
RouteSet12587.1,0.6
Building4086.0,0.75
Building7707.0,0.833333333333
RouteSet1631.4,0.777777777778
RouteSet1631.5,0.833333333333
RouteSet1631.6,0.928571428571
Building12269.0,0.833333333333
RouteSet1631.1,0.571428571429
RouteSet1631.2,0.733333333333
RouteSet1631.3,0.5
RouteSet2613.1,0.777777777778
RouteSet22914.1,0.75
Building21516.0,0.833333333333
RouteSet23352.1,0.833333333333
Building7027.0,0.833333333333
Route18335.0,0.9
Route54752.0,0.857142857143
Route41018.0,0.8
Route27441.0,0.9
RouteSet20205.1,0.75
RouteSet3026.1,0.875
Route33680.0,0.666666666667
Building21526.0,0.8
Building5569.0,0.833333333333
Building9508.0,0.833333333333
Route61923.0,0.666666666667
Building2893.0,0.833333333333
RouteSet9206.1,0.6
Building5102.0,0.75
Building23629.0,0.4
Route13376.0,0.875
Route59831.0,0.666666666667
Route29658.0,0.875
Building24144.0,0.833333333333
Route56960.0,0.666666666667
Route60113.0,0.666666666667
Building7053.0,0.833333333333
Building3308.0,0.75
RouteSet10032.1,0.6
RouteSet7361.1,0.6
Building20199.0,0.833333333333
Route56549.0,0.75
Building5575.0,0.833333333333
Route18368.0,0.875
Route30292.0,0.833333333333
Route13060.0,0.833333333333
Building25072.0,0.4
Route50507.0,0.833333333333
Building35323.0,0.4
Building9392.0,0.833333333333
Building5987.0,0.75
Route38136.0,0.75
Building24794.0,0.833333333333
Building24454.0,0.4
Route57218.0,0.75
RouteSet11692.1,0.833333333333
RouteSet2253.1,0.5
RouteSet2253.3,0.636363636364
RouteSet2253.2,0.777777777778
RouteSet2253.5,0.5
RouteSet2253.4,0.4
RouteSet2253.7,0.5
Building31994.0,0.833333333333
RouteSet2253.9,0.857142857143
RouteSet2253.8,0.833333333333
Building6457.0,0.75
Route56968.0,0.75
Building32178.0,0.833333333333
Building8220.0,0.833333333333
RouteSet2183.2,0.823529411765
Building5911.0,0.4
Building7527.0,0.833333333333
Building32396.0,0.833333333333
Building5689.0,0.833333333333
Route57332.0,0.8
Route10936.0,0.833333333333
Building24426.0,0.4
Route37812.0,0.75
Route53034.0,0.75
Building10769.0,0.833333333333
RouteSet1627.1,0.857142857143
RouteSet25220.1,0.833333333333
Route30774.0,0.8
RouteSet16627.1,0.875
Building4720.0,0.75
Route59944.0,0.666666666667
Building3640.0,0.8
Route33826.0,0.666666666667
Building5811.0,0.833333333333
RouteSet3038.1,0.6
RouteSet2609.1,0.875
RouteSet3038.2,0.882352941176
Route61331.0,0.666666666667
Building25431.0,0.4
Building6199.0,0.75
Route41256.0,0.833333333333
Building2271.0,0.833333333333
Building4740.0,0.833333333333
RouteSet1782.3,0.733333333333
RouteSet1782.2,0.583333333333
RouteSet1782.1,0.7
RouteSet1782.7,0.941176470588
RouteSet1782.6,0.714285714286
RouteSet1782.5,0.4
RouteSet1782.4,0.714285714286
Building2797.0,0.833333333333
RouteSet1782.9,0.571428571429
RouteSet1782.8,0.666666666667
Route43204.0,0.875
Building21387.0,0.833333333333
Building3676.0,0.75
RouteSet3042.2,0.882352941176
RouteSet7117.1,0.75
RouteSet3042.1,0.714285714286
Route21697.0,0.9
Building25208.0,0.833333333333
Building31373.0,0.833333333333
RouteSet2393.1,0.571428571429
RouteSet2393.2,0.666666666667
RouteSet2393.3,0.928571428571
Route31173.0,0.75
Route48734.0,0.8
RouteSet12357.2,0.909090909091
Route48321.0,0.75
Route13349.0,0.642857142857
Route38065.0,0.75
RouteSet18030.1,0.6
Route49268.0,0.8
Building4970.0,0.833333333333
Route59788.0,0.666666666667
Route51726.0,0.8
RouteSet5673.1,0.875
RouteSet1497.6,0.941176470588
RouteSet1497.7,0.666666666667
RouteSet1497.4,0.666666666667
RouteSet1497.5,0.666666666667
RouteSet1497.2,0.5
RouteSet1497.3,0.695652173913
RouteSet1497.1,0.428571428571
RouteSet2306.10,0.5
RouteSet2306.11,0.8
RouteSet2306.12,0.5
Building7757.0,0.833333333333
Building9487.0,0.833333333333
Route51394.0,0.75
RouteSet1497.8,0.666666666667
Route48335.0,0.8
RouteSet1776.1,0.875
Building23641.0,0.833333333333
Building12319.0,0.428571428571
Building7759.0,0.833333333333
Route59987.0,0.666666666667
Building5907.0,0.5
Building25003.0,0.833333333333
Building3334.0,0.75
Building31577.0,0.833333333333
Route29763.0,0.833333333333
Route18720.0,0.909090909091
RouteSet24096.1,0.833333333333
Route47285.0,0.666666666667
Building19325.0,0.833333333333
RouteSet2383.3,0.928571428571
RouteSet2383.2,0.666666666667
RouteSet2383.1,0.714285714286
Route18740.0,0.857142857143
RouteSet3428.1,0.875
Route29819.0,0.833333333333
Route55476.0,0.666666666667
Building5206.0,0.75
RouteSet23298.1,0.833333333333
Building7637.0,0.833333333333
RouteSet12297.1,0.875
RouteSet11688.1,0.833333333333
Route35942.0,0.833333333333
Route43335.0,0.833333333333
RouteSet2811.1,0.6
RouteSet13473.1,0.6
RouteSet2811.3,0.818181818182
RouteSet2811.2,0.833333333333
RouteSet8224.1,0.75
RouteSet2811.4,0.857142857143
Route13355.0,0.375
RouteSet1574.2,0.545454545455
RouteSet1574.3,0.769230769231
Building11702.0,0.833333333333
RouteSet1574.1,0.615384615385
RouteSet1574.6,0.909090909091
RouteSet1574.7,0.666666666667
Building6211.0,0.75
RouteSet1574.5,0.666666666667
Building6187.0,0.75
RouteSet2705.1,0.6
Building7281.0,0.833333333333
Route57996.0,0.75
Building32505.0,0.833333333333
Building23673.0,0.4
Route6934.0,0.909090909091
Route59933.0,0.666666666667
Route54264.0,0.75
Building2785.0,0.833333333333
RouteSet20585.1,0.875
RouteSet2705.2,0.818181818182
Route56376.0,0.666666666667
Building24210.0,0.833333333333
Building7725.0,0.833333333333
Route39757.0,0.888888888889
Route33595.0,0.75
Route30472.0,0.8
Route33944.0,0.666666666667
Building3050.0,0.833333333333
Building17128.0,0.833333333333
Route12040.0,0.857142857143
Building4788.0,0.833333333333
Building19331.0,0.833333333333
Route60084.0,0.666666666667
Building23663.0,0.4
Route41251.0,0.875
Route57166.0,0.75
Route9675.0,0.714285714286
Route1108.0,0.814814814815
RouteSet18259.1,0.75
Building5038.0,0.75
Building19143.0,0.428571428571
RouteSet6015.1,0.875
Route13367.0,0.888888888889
Building2659.0,0.833333333333
RouteSet17180.1,0.875
RouteSet8090.2,0.777777777778
Route35958.0,0.666666666667
RouteSet8090.1,0.714285714286
Route42627.0,0.833333333333
RouteSet12579.1,0.875
Building34921.0,0.666666666667
Route59840.0,0.666666666667
Building25457.0,0.833333333333
Building6197.0,0.5
Building10659.0,0.833333333333
Route41419.0,0.75
RouteSet6023.2,0.75
RouteSet21298.1,0.833333333333
Building23795.0,0.833333333333
Route35581.0,0.75
Building2799.0,0.833333333333
RouteSet6009.1,0.833333333333
Route30415.0,0.6
Building4750.0,0.833333333333
Building10767.0,0.833333333333
Route33237.0,0.8
RouteSet2449.1,0.875
RouteSet18524.1,0.75
Building25433.0,0.833333333333
Building12301.0,0.833333333333
Route30807.0,0.75
Route34136.0,0.666666666667
RouteSet12281.1,0.7
Route21746.0,0.714285714286
Route56206.0,0.75
Route40985.0,0.857142857143
RouteSet2294.6,0.928571428571
Building17850.0,0.833333333333
RouteSet2294.4,0.571428571429
RouteSet2294.5,0.909090909091
RouteSet2294.2,0.375
RouteSet2294.3,0.666666666667
RouteSet2294.1,0.4
Building4846.0,0.5
Route38654.0,0.9
Building4572.0,0.75
Building23829.0,0.833333333333
Building5412.0,0.75
Route30421.0,0.8
Route31090.0,0.8
Building3228.0,0.833333333333
Route40991.0,0.5
Route13665.0,0.857142857143
Route30240.0,0.875
RouteSet2865.1,0.6
RouteSet2865.2,0.833333333333
RouteSet2865.3,0.928571428571
RouteSet2585.1,0.6
Route30397.0,0.75
Route13081.0,0.7
Building31385.0,0.833333333333
Building3026.0,0.833333333333
RouteSet3228.1,0.714285714286
RouteSet3228.2,0.666666666667
RouteSet3228.3,0.928571428571
RouteSet8276.1,0.875
Building35303.0,0.4
Building8312.0,0.75
RouteSet10647.2,0.666666666667
RouteSet10647.3,0.928571428571
RouteSet10647.1,0.6
Building3562.0,0.75
Building7207.0,0.833333333333
Building12537.0,0.833333333333
Building20553.0,0.923076923077
RouteSet10785.1,0.714285714286
Route55333.0,0.75
Building36116.0,0.666666666667
Building3014.0,0.833333333333
Route54643.0,0.8
Route51935.0,0.8
Building5963.0,0.75
RouteSet3470.1,0.875
Route11914.0,0.8
Building2645.0,0.833333333333
Building5408.0,0.75
Route1342.0,0.833333333333
Building1535.0,0.833333333333
RouteSet18079.1,0.777777777778
RouteSet20171.1,0.714285714286
Route60191.0,0.666666666667
RouteSet8753.1,0.75
Building4118.0,0.75
RouteSet8702.1,0.833333333333
Route52014.0,0.75
RouteSet3200.1,0.875
Building31399.0,0.833333333333
Building31204.0,0.833333333333
Building36092.0,0.4
Route60567.0,0.666666666667
Route60344.0,0.666666666667
Building2290.0,0.833333333333
Route44740.0,0.833333333333
Building31192.0,0.833333333333
RouteSet3414.1,0.875
RouteSet2461.1,0.875
Building3554.0,0.5
Route58837.0,0.666666666667
Route54708.0,0.75
Building7217.0,0.833333333333
Building21355.0,0.833333333333
RouteSet12345.1,0.833333333333
Route44280.0,0.833333333333
RouteSet11574.1,0.833333333333
Route56781.0,0.75
Route42837.0,0.888888888889
Route30361.0,0.75
Route35782.0,0.666666666667
Route13641.0,0.833333333333
RouteSet1770.4,0.714285714286
RouteSet2214.2,0.8
RouteSet2214.3,0.909090909091
RouteSet2214.1,0.714285714286
Route28083.0,0.916666666667
RouteSet1770.6,0.666666666667
RouteSet8156.1,0.75
Route6055.0,0.833333333333
RouteSet3492.1,0.875
Building8957.0,0.833333333333
Building21403.0,0.833333333333
Route58056.0,0.75
Route39796.0,0.857142857143
Route53417.0,0.75
Route59423.0,0.666666666667
Building8733.0,0.833333333333
Building4122.0,0.75
Building21434.0,0.833333333333
Building8176.0,0.833333333333
Route45864.0,0.833333333333
Route43399.0,0.833333333333
RouteSet25032.1,0.75
RouteSet6035.1,0.875
Building4568.0,0.5
RouteSet2453.3,0.666666666667
RouteSet2453.2,0.727272727273
RouteSet2453.1,0.818181818182
RouteSet2296.7,0.9
Route59995.0,0.666666666667
Building12155.0,0.833333333333
Route48673.0,0.666666666667
Route54446.0,0.75
Building2719.0,0.833333333333
RouteSet18279.1,0.6
RouteSet18059.1,0.714285714286
Route56795.0,0.75
RouteSet18059.2,0.909090909091
Building25961.0,0.4
Building8124.0,0.833333333333
Building5609.0,0.833333333333
RouteSet11726.1,0.833333333333
RouteSet2761.6,0.666666666667
RouteSet2761.5,0.875
RouteSet2761.4,0.888888888889
RouteSet2761.3,0.866666666667
RouteSet2761.2,0.666666666667
RouteSet2761.1,0.5
Building3310.0,0.75
Route33978.0,0.666666666667
Route41584.0,0.833333333333
Route30568.0,0.625
Route30874.0,0.8
Route59199.0,0.666666666667
Building2853.0,0.833333333333
Building2393.0,0.833333333333
RouteSet20403.1,0.875
Route60219.0,0.666666666667
Route42884.0,0.833333333333
Route28474.0,0.833333333333
RouteSet6081.1,0.833333333333
Route59809.0,0.666666666667
Route36157.0,0.666666666667
Route18357.0,0.727272727273
RouteSet2477.1,0.875
Route31617.0,0.75
Building16492.0,0.833333333333
Building31733.0,0.833333333333
Building3956.0,0.75
Building6589.0,0.7
Route48237.0,0.833333333333
Building11694.0,0.833333333333
Route30382.0,0.8
Route28494.0,0.833333333333
Building4400.0,0.75
Route1713.0,0.888888888889
Route46564.0,0.777777777778
RouteSet4826.1,0.875
Route40107.0,0.888888888889
Route54705.0,0.75
RouteSet21003.1,0.875
Route39216.0,0.9
Building5615.0,0.833333333333
RouteSet2709.1,0.777777777778
Route18568.0,0.777777777778
RouteSet8166.1,0.75
Building3028.0,0.833333333333
Building5304.0,0.75
Route51798.0,0.714285714286
RouteSet24509.1,0.75
Building25859.0,0.4
Building12523.0,0.833333333333
Building19195.0,0.8
Building20812.0,0.4
Route6329.0,0.833333333333
Building1603.0,0.833333333333
Building12289.0,0.833333333333
Building4276.0,0.75
Building8236.0,0.833333333333
Building1782.0,0.833333333333
Building3438.0,0.833333333333
Building6595.0,0.833333333333
Route30822.0,0.8
Route36480.0,0.8
Building6563.0,0.833333333333
RouteSet7143.1,0.75
Route39325.0,0.75
Route60265.0,0.666666666667
Route37162.0,0.75
Building12479.0,0.833333333333
Route30436.0,0.6
Route60496.0,0.666666666667
RouteSet7427.1,0.6
RouteSet2885.1,0.875
Building9024.0,0.833333333333
Route13063.0,0.666666666667
RouteSet803.2,0.689655172414
Route6879.0,0.833333333333
Building18589.0,0.833333333333
Route27064.0,0.6
Route18425.0,0.833333333333
Building5372.0,0.6
RouteSet7343.2,0.8
Route43483.0,0.833333333333
Route46416.0,0.857142857143
Building2871.0,0.833333333333
Route29636.0,0.833333333333
RouteSet25189.1,0.833333333333
Building3430.0,0.833333333333
Route59753.0,0.666666666667
Route44641.0,0.833333333333
Route58192.0,0.666666666667
Route18456.0,0.833333333333
Route34420.0,0.833333333333
Building2511.0,0.833333333333
Route42853.0,0.818181818182
Building3410.0,0.833333333333
Building10633.0,0.833333333333
Building3966.0,0.75
Route48225.0,0.8
Route42741.0,0.888888888889
Building24605.0,0.4
Building5258.0,0.75
RouteSet12567.1,0.75
Route55347.0,0.8
RouteSet1529.4,0.714285714286
RouteSet1529.5,0.782608695652
RouteSet1529.6,0.666666666667
RouteSet1529.7,0.818181818182
RouteSet1529.1,0.6
RouteSet1529.2,0.727272727273
RouteSet1529.3,0.5
Route49288.0,0.8
